profile_name,gpu_id,n_gpu_active,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,component,pair,pairing,numerator_mode,control_mode,numerator_run_id,control_run_id,run_order_distance,numerator_elapsed_s,control_elapsed_s,elapsed_ratio,numerator_net_E_J,control_net_E_J,control_power_W,control_energy_scaled_J,delta_E_J,delta_signal_fraction,denominator_column,denominator,denominator_scale,denominator_source,ncu_denominator_bytes_representative,numerator_energy_source,control_energy_source,numerator_energy_integration_method,control_energy_integration_method,numerator_nvml_total_energy_supported,control_nvml_total_energy_supported,numerator_power_semantics,control_power_semantics,numerator_power_sample_period_ms,control_power_sample_period_ms,numerator_power_state_status,control_power_state_status,numerator_power_state_reasons,control_power_state_reasons,coefficient,coefficient_unit,coefficient_pJ_per_bit,valid_component_estimate,diagnostic,source_file
rtx3090,0,1,64,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783473197435_r0,clocked_empty_1783473257366_r0,59931,35.196972711,33.338121168,1.0557575375538633,9887.37812488,9262.97140291,277.8492332015751,9779.451878768114,107.92624611188694,0.010915557668448813,expected_shared_bytes,212300881493700.0,1.0000042799042492,ncu_actual_exact,2149590000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.5083645689671319,pJ/byte,0.06354557112089149,True,,results/raw/rtx3090_shared_paired_lr16_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783473377979_r0,clocked_empty_1783473438412_r0,60433,34.05984081,33.858650377,1.0059420688881524,9562.74283953,9444.98023852,278.95324040842235,9501.102961744524,61.63987778547562,0.006445836599377294,expected_shared_bytes,205138641076800.0,1.0000042799042492,ncu_actual_exact,2149590000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.3004791172541638,pJ/byte,0.03755988965677048,True,,results/raw/rtx3090_shared_paired_lr16_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783473559694_r0,clocked_empty_1783473498791_r0,60903,34.356244956,33.807108892,1.0162432128033858,9703.9730103,9380.75997932,277.47891750482785,9533.133659921581,170.8393503784191,0.01760509331560245,expected_shared_bytes,205218326378100.0,1.0000042799042492,ncu_actual_exact,2149590000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.832476092138379,pJ/byte,0.10405951151729738,True,,results/raw/rtx3090_shared_paired_lr16_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783473740773_r0,clocked_empty_1783473680212_r0,60561,34.019015893,33.865984105,1.0045187462300087,9520.91002903,9424.5617757,278.28991316122864,9467.148978693427,53.761050336572225,0.0056466293844444045,expected_shared_bytes,204567108087600.0,1.0000042799042492,ncu_actual_exact,2149590000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.2628039807531062,pJ/byte,0.03285049759413827,True,,results/raw/rtx3090_shared_paired_lr16_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783473922920_r0,clocked_empty_1783473982931_r0,60011,34.361355212,33.451256846,1.0272067016850766,9581.86993654,9241.30736832,276.26188788254893,9492.732861069982,89.13707547001832,0.009302680589526513,expected_shared_bytes,206359930635300.0,1.0000042799042492,ncu_actual_exact,2149590000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.43194953204142283,pJ/byte,0.053993691505177854,True,,results/raw/rtx3090_shared_paired_lr16_30s_stability_20260708.csv
rtx3090,0,1,64,16,82,1,16,1,shared_l1_scalar_path,shared_scalar_load_only_minus_clocked_empty,nearest-control,shared_scalar_load_only,clocked_empty,shared_scalar_load_only_1783474104412_r0,clocked_empty_1783474164424_r0,60012,35.201959342,33.440606637,1.0526710751428525,9830.14248915,9311.00133018,278.43398390619933,9801.421780897112,28.72070825288756,0.0029216980613035863,expected_shared_bytes,211261361265600.0,1.0000042799042492,ncu_actual_exact,2149590000000.0,nvml_total_energy,nvml_total_energy,total_energy_mj_delta,total_energy_mj_delta,true,true,one_sec_average,one_sec_average,0,0,ok,ok,,,0.13594870392215067,pJ/byte,0.016993587990268833,False,delta_fraction<0.005,results/raw/rtx3090_shared_paired_lr16_30s_stability_20260708.csv
