mode,target_profile,W_SM_KiB,blocks_per_SM,active_SM,reuse_factor,load_repeat,store_repeat,global_warmup_passes,l2_residency_policy,l2_address_layout,n_gpu_active,gpu_list,valid,regime,reason,measurement_policy,resolved_iters,command
reg_operand_only,rtx3090,1,8,82,1,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,503802084,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 503802084
reg_mma,rtx3090,1,8,82,1,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,503802084,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 503802084
reg_operand_only,rtx3090,1,8,82,2,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,62768472,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 62768472
reg_mma,rtx3090,1,8,82,2,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,62768472,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 62768472
reg_operand_only,rtx3090,1,8,82,4,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,30436276,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 30436276
reg_mma,rtx3090,1,8,82,4,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,30436276,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 30436276
reg_operand_only,rtx3090,1,8,82,8,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,15400295,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 15400295
reg_mma,rtx3090,1,8,82,8,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,15400295,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 15400295
reg_operand_only,rtx3090,1,8,82,16,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,7619347,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 7619347
reg_mma,rtx3090,1,8,82,16,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,7619347,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 8 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 7619347
reg_operand_only,rtx3090,1,16,82,2,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,35720995,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 35720995
reg_mma,rtx3090,1,16,82,2,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,35720995,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 2 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 35720995
reg_operand_only,rtx3090,1,16,82,4,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,17433663,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 17433663
reg_mma,rtx3090,1,16,82,4,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,17433663,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 4 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 17433663
reg_operand_only,rtx3090,1,16,82,16,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,4350884,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 4350884
reg_mma,rtx3090,1,16,82,16,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,4350884,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 16 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor.csv --verify-smid 1 --iters 4350884
reg_operand_only,rtx3090,1,16,82,1,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,271575495,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor_b16_rf1_rf8_rerun.csv --verify-smid 1 --iters 271575495
reg_mma,rtx3090,1,16,82,1,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,271575495,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 1 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor_b16_rf1_rf8_rerun.csv --verify-smid 1 --iters 271575495
reg_operand_only,rtx3090,1,16,82,8,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,7704336,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_operand_only --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor_b16_rf8_rerun2.csv --verify-smid 1 --iters 7704336
reg_mma,rtx3090,1,16,82,8,1,1,1,normal,contiguous,1,0,True,below_logical_tile,"W_SM_KiB < blocks_per_SM; only register, non-memory control, and store modes are valid",tensor_pair_locked_iters,7704336,./build/a100_fp16_energy_v2 --gpu-list 0 --mode reg_mma --w-sm-kib 1 --blocks-per-sm 16 --target-profile rtx3090 --active-sm 82 --seconds 10.0 --repeats 1 --reuse-factor 8 --load-repeat 1 --store-repeat 1 --global-warmup-passes 1 --l2-residency-policy normal --l2-address-layout contiguous --output results/raw/rtx3090_component_finalplan_20260714_tensor_b16_rf8_rerun2.csv --verify-smid 1 --iters 7704336
